aggregateTime,广告系列名称,广告系列ID,推广目标,广告组ID,广告组名称,推广应用,定向国家,广告ID,广告名称,展示数,点击数,CTR,CPM(USD),CPC(USD),花费(USD),转化量,转化率,转化成本(USD),单次转化价值(USD),去重安装数,去重安装率,去重安装成本(USD),点击归因安装数,点击归因安装率,点击归因安装成本(USD)
2022-10-08,catcut_bd_起量_bigo_wl_0831,52756929262294528,应用安装量,42756929263113728,出量视频-0831,com.video.music.editor.maker,bd,32756929267635712,文件09.mp4,37490,53,0.14%,0.00,0.00,0.02,0,0%,-,-,0,0,-,0,0%,-
2022-10-08,catcut_gcc_起量_bigo_wl_0919,52810654827451136,应用安装量,42810656860541696,出量视频-0831-Copy1-0919,com.video.music.editor.maker,sa,32810656861459200,vido_chenweiyu_1X1_220805.mp4-Copy1-1662024330-Copy1-1663582397,6,0,0%,0.00,-,0.00,0,-,-,-,0,-,-,0,-,-
2022-10-08,catcut_bd_起量_bigo_wl_0831,52756929262294528,应用安装量,42796377055924480,小男孩-0914,com.video.music.editor.maker,bd,32796377056809216,pk_210830_chinweiyu_1X1_vido14.mp4-Copy1-1663146536,28,1,3.57%,0.00,0.00,0.00,0,0%,-,-,0,0,-,0,0%,-
2022-10-08,catcut_gcc_起量_bigo_wl_0919,52810654827451136,应用安装量,42816015594460672,gcc-坐-0921,com.video.music.editor.maker,sa,32816015595279872,pk_210830_chenweiyu_1X1_vido01.mp4-09,282,22,7.80%,0.26,0.00,0.07,0,0%,-,-,0,0,-,0,0%,-
2022-10-08,catcut_gcc_起量_bigo_wl_0919,52810654827451136,应用安装量,42810654828991232,catcut_gcc_起量_bigo_wl_0919,com.video.music.editor.maker,sa,32810654831186688,in_220825_chenweiyu_1x1_vido16.mp4--0,3818,5,0.13%,0.00,0.00,0.01,0,0%,-,-,0,0,-,0,0%,-
2022-10-08,catcut_中东_wsy_0930,52841370832409344,应用安装量,42841370833228544,catcut_中东_wsy_boy,com.video.music.editor.maker,sa,32841370833654528,220920_liaoluhui_1X1_boy05.mp4,1307,37,2.83%,0.06,0.00,0.08,0,0%,-,-,0,0,-,1,2.70%,0.08
2022-10-08,catcut_gcc_起量_bigo_wl_0919,52810654827451136,应用安装量,42851970541687552,bd_wl_0922 _迭代素材-Copy1-1664843438,com.video.music.editor.maker,ae,32851970543063808,catcut_in_220920_liaoluhui_1X1_boy 05.mp4-Copy1-1664843438,37,1,2.70%,0.03,0.00,0.00,0,0%,-,-,0,0,-,0,0%,-
2022-10-08,catcut_bd_wsy_0920_热门模版,52813360980496384,应用安装量,42819017236846336,bd_wsy_0922_热门模版-e,com.video.music.editor.maker,bd,32819017237272320,CayCut_in_220922_zhangguiping_9X16_5,48,5,10.42%,0.01,0.00,0.00,0,0%,-,-,0,0,-,0,0%,-
2022-10-08,catcut_bd_wsy_0920_热门模版,52813360980496384,应用安装量,42818989547854080,bd_wsy_0922_热门模版-a,com.video.music.editor.maker,bd,32818989549984000,CayCut_in_220921_zhangguiping_9X16_cola02.mp4,12936,2230,17.24%,0.04,0.00,0.55,13,0.58%,0.04,0.00,13,0.005829596412556054,0.04,17,0.76%,0.03
2022-10-08,catcut_bd_起量_bigo_wl_0831,52756929262294528,应用安装量,42759601429747712,出量视频-0831-Copy1-0901,com.video.music.editor.maker,bd,32759601430665216,vido_chenweiyu_1X1_220805.mp4-Copy1-1662024330,229107,10068,4.39%,0.03,0.00,7.29,248,2.46%,0.03,0.00,248,0.02463249900675407,0.03,252,2.50%,0.03
2022-10-08,catcut_bd_起量_bigo_wl_0831,52756929262294528,应用安装量,42807427239874816,花-0918,com.video.music.editor.maker,bd,32807427242725632,in_220831_chenweiyu_9X16_vido3.mp4-Copy1-1663484103,26,1,3.85%,0.04,0.00,0.00,0,0%,-,-,0,0,-,0,0%,-
2022-10-08,catcut_bd_起量_bigo_wl_0831,52756929262294528,应用安装量,42756935363564800,出量视频-0831-Copy1,com.video.music.editor.maker,bd,32756935382308096,vido01_chenweiyu_9X16_220728.mp4,54361,67,0.12%,0.00,0.00,0.03,3,4.48%,0.01,0.00,3,0.04477611940298507,0.01,3,4.48%,0.01
2022-10-08,catcut_bd_起量_bigo_wl_0831,52756929262294528,应用安装量,42756929263113728,出量视频-0831,com.video.music.editor.maker,bd,32756929268782592,pk_210816_chinweiyu_1X1_vido05.mp4,1,0,0%,0.00,-,0.00,0,-,-,-,0,-,-,0,-,-
2022-10-08,catcut_bd_起量_bigo_wl_0831,52756929262294528,应用安装量,42810584560996608,花-0919-复制,com.video.music.editor.maker,bd,32810584563388672,in_220831_chenweiyu_9X16_vido3.mp4-Copy1-1663580216,1,0,0%,0.00,-,0.00,0,-,-,-,0,-,-,0,-,-
2022-10-08,catcut_wsy_09,52773625147726592,应用安装量,42773625148578560,bd_wsy_0906_1,com.video.music.editor.maker,bd,32773625149627136,广告-2022090658359,298871,18465,6.18%,0.07,0.00,21.91,690,3.74%,0.03,0.00,690,0.03736799350121852,0.03,626,3.39%,0.03
2022-10-08,catcut_中东_wsy_0930,52841370832409344,应用安装量,42841370833228544,catcut_中东_wsy_boy,com.video.music.editor.maker,ae,32841370834440960,iaoluhui_1X1_boy05.mp4,16776,656,3.91%,0.19,0.00,3.12,29,4.42%,0.11,0.00,29,0.04420731707317073,0.11,27,4.12%,0.12
2022-10-08,catcut_gcc_起量_bigo_wl_0919,52810654827451136,应用安装量,42810654828991232,catcut_gcc_起量_bigo_wl_0919,com.video.music.editor.maker,ae,32810654831186688,in_220825_chenweiyu_1x1_vido16.mp4--0,616,3,0.49%,0.01,0.00,0.00,0,0%,-,-,0,0,-,0,0%,-
2022-10-08,catcut_bd_起量_bigo_wl_0831,52756929262294528,应用安装量,42816339025630464,lisa-0921,com.video.music.editor.maker,bd,32816339026580736,Lisa-天空.mp4--0,32816,1581,4.82%,0.03,0.00,0.83,26,1.64%,0.03,0.00,26,0.01644528779253637,0.03,25,1.58%,0.03
2022-10-08,catcut_bd_wsy_迭代素材,52813461375324160,应用安装量,42813461377519616,bd_wsy_0920_迭代素材,com.video.music.editor.maker,bd,32813461377945600,diedai,2271,160,7.05%,0.05,0.00,0.12,17,10.63%,0.01,0.00,17,0.10625,0.01,6,3.75%,0.02
2022-10-08,catcut_kz_wsy_0930_bigo,52841353853342208,应用安装量,42841353854292480,catcut_kz_wsy_0930_bigo,com.video.music.editor.maker,kz,32841358427296256,蒙娜丽莎,15264,369,2.42%,0.14,0.01,2.19,32,8.67%,0.07,0.00,32,0.08672086720867209,0.07,34,9.21%,0.06
2022-10-08,catcut_bd_wsy_迭代素材,52813461375324160,应用安装量,42819033146955520,bd_wsy_0922 _迭代素材,com.video.music.editor.maker,bd,32819033148593920,catcut_in_220920_liaoluhui_1X1_boy 05.mp4,760730,36592,4.81%,0.05,0.00,36.53,1433,3.92%,0.03,0.00,1433,0.039161565369479664,0.03,1415,3.87%,0.03
2022-10-08,catcut_bd_wsy_0920_热门模版,52813360980496384,应用安装量,42819011715897088,bd_wsy_0922_热门模版-d,com.video.music.editor.maker,bd,32819011717306112,CayCut_in_220922_zhangguiping_9X16_4,212709,9975,4.69%,0.03,0.00,5.45,150,1.50%,0.04,0.00,150,0.015037593984962405,0.04,156,1.56%,0.03
2022-10-08,catcut_gcc_起量_bigo_wl_0919,52810654827451136,应用安装量,42851970541687552,bd_wl_0922 _迭代素材-Copy1-1664843438,com.video.music.editor.maker,sa,32851970542211840,catcut_in_220920_liaoluhui_1X1_boy 04.mp4-Copy1-1664843438,20,0,0%,0.00,-,0.00,0,-,-,-,0,-,-,0,-,-
2022-10-08,catcut_wsy_09,52773625147726592,应用安装量,42795756467196160,bd_wsy_0914,com.video.music.editor.maker,bd,32795756468179200,广告-2022090658359-Copy1-1663127669,5,0,0%,0.00,-,0.00,0,-,-,-,0,-,-,0,-,-
2022-10-08,catcut_中东_wsy_0930,52841370832409344,应用安装量,42841370833228544,catcut_中东_wsy_boy,com.video.music.editor.maker,sa,32841370834440960,iaoluhui_1X1_boy05.mp4,39512,1720,4.35%,0.13,0.00,5.29,41,2.38%,0.13,0.00,41,0.023837209302325583,0.13,27,1.57%,0.20
2022-10-08,catcut_bd_wsy_迭代素材,52813461375324160,应用安装量,42813461377519616,bd_wsy_0920_迭代素材,com.video.music.editor.maker,bd,32813461379354624,catcut_in_220920_liaoluhui_1X1_boy05.mp4,486064,25060,5.16%,0.05,0.00,24.50,793,3.16%,0.03,0.00,793,0.03164405426975259,0.03,898,3.58%,0.03
2022-10-08,catcut_gcc_起量_bigo_wl_0919,52810654827451136,应用安装量,42810654828991232,catcut_gcc_起量_bigo_wl_0919,com.video.music.editor.maker,ae,32810654829843200,文件09.mp4-008,1781,2,0.11%,0.00,0.00,0.00,0,0%,-,-,0,0,-,0,0%,-
2022-10-08,catcut_bd_起量_bigo_wl_0831,52756929262294528,应用安装量,42851976237912576,bd_wl_0922 _迭代素材-Copy1-1664843634,com.video.music.editor.maker,bd,32851976238862848,catcut_in_220920_liaoluhui_1X1_boy 04.mp4-Copy1-1664843634,61935,2924,4.72%,0.05,0.00,2.98,120,4.10%,0.02,0.00,120,0.04103967168262654,0.02,119,4.07%,0.03
2022-10-08,catcut_gcc_起量_bigo_wl_0919,52810654827451136,应用安装量,42851970541687552,bd_wl_0922 _迭代素材-Copy1-1664843438,com.video.music.editor.maker,ae,32851970542211840,catcut_in_220920_liaoluhui_1X1_boy 04.mp4-Copy1-1664843438,58,7,12.07%,0.18,0.00,0.01,0,0%,-,-,0,0,-,0,0%,-
2022-10-08,catcut_bd_wsy_迭代素材,52813461375324160,应用安装量,42819033146955520,bd_wsy_0922 _迭代素材,com.video.music.editor.maker,bd,32819033147971328,catcut_in_220920_liaoluhui_1X1_boy 04.mp4,488169,27346,5.60%,0.05,0.00,22.94,856,3.13%,0.03,0.00,856,0.03130256710304981,0.03,893,3.27%,0.03
2022-10-08,catcut_gcc_起量_bigo_wl_0919,52810654827451136,应用安装量,42810654828991232,catcut_gcc_起量_bigo_wl_0919,com.video.music.editor.maker,sa,32810654829843200,文件09.mp4-008,4670,11,0.24%,0.01,0.00,0.05,0,0%,-,-,0,0,-,0,0%,-
2022-10-08,catcut_bd_起量_bigo_wl_0831,52756929262294528,应用安装量,42851976237912576,bd_wl_0922 _迭代素材-Copy1-1664843634,com.video.music.editor.maker,bd,32851976240239104,catcut_in_220920_liaoluhui_1X1_boy 05.mp4-Copy1-1664843634,230472,11103,4.82%,0.07,0.00,15.89,581,5.23%,0.03,0.00,581,0.05232819958569756,0.03,593,5.34%,0.03
2022-10-08,catcut_gcc_起量_bigo_wl_0919,52810654827451136,应用安装量,42838181733932800,gcc-画-0929,com.video.music.editor.maker,ae,32838181734653696,画-0929,227,5,2.20%,0.12,0.01,0.03,0,0%,-,-,0,0,-,0,0%,-
2022-10-08,catcut_bd_起量_bigo_wl_0831,52756929262294528,应用安装量,42756929263113728,出量视频-0831,com.video.music.editor.maker,bd,32756929263998464,vido_chenweiyu_1X1_220805.mp4,213622,7680,3.60%,0.02,0.00,4.70,154,2%,0.03,0.00,154,0.020052083333333335,0.03,147,1.91%,0.03
2022-10-08,catcut_kz_wsy_0930_bigo,52841353853342208,应用安装量,42841353854292480,catcut_kz_wsy_0930_bigo,com.video.music.editor.maker,tr,32841358427296256,蒙娜丽莎,29323,777,2.65%,0.05,0.00,1.42,16,2.06%,0.09,0.00,16,0.02059202059202059,0.09,18,2.32%,0.08
2022-10-08,catcut_gcc_起量_bigo_wl_0919,52810654827451136,应用安装量,42810660067119360,bd_wl_0919,com.video.music.editor.maker,sa,32810660067938560,广告-2022090658359-Copy1-1663582467,10419,640,6.14%,0.23,0.00,2.44,22,3.44%,0.11,0.00,22,0.034375,0.11,15,2.34%,0.16
2022-10-08,catcut_wsy_09,52773625147726592,应用安装量,42779106921615360,catcut_bd_wsy_0908_b,com.video.music.editor.maker,bd,32779106922696704,换脸-Copy1-1662619601,18,0,0%,0.00,-,0.00,0,-,-,-,0,-,-,0,-,-
2022-10-08,catcut_wsy_09,52773625147726592,应用安装量,42795778952335872,bd_wsy_0914_b,com.video.music.editor.maker,bd,32795778953187840,广告-2022090658359-Copy1-1663128165,99292,9411,9.48%,0.09,0.00,8.90,299,3.18%,0.03,0.00,299,0.03177133142067793,0.03,260,2.76%,0.03
2022-10-08,catcut_bd_wsy_0920_热门模版,52813360980496384,应用安装量,42819011715897088,bd_wsy_0922_热门模版-d,com.video.music.editor.maker,bd,32819011716388608,CayCut_in_220922_zhangguiping_9X16_3,127623,8616,6.75%,0.03,0.00,4.16,151,1.75%,0.03,0.00,151,0.017525533890436398,0.03,130,1.51%,0.03
2022-10-08,catcut_gcc_起量_bigo_wl_0919,52810654827451136,应用安装量,42816015594460672,gcc-坐-0921,com.video.music.editor.maker,ae,32816015595279872,pk_210830_chenweiyu_1X1_vido01.mp4-09,213,3,1.41%,0.03,0.00,0.01,0,0%,-,-,0,0,-,0,0%,-
2022-10-08,catcut_bd_起量_bigo_wl_0831,52756929262294528,应用安装量,42796550181392896,花-0915,com.video.music.editor.maker,bd,32796550182277632,in_220816_chenweiyu_9x16_vido01.mp4,218,54,24.77%,0.06,0.00,0.01,0,0%,-,-,0,0,-,0,0%,-
2022-10-07,catcut_bd_起量_bigo_wl_0831,52756929262294528,应用安装量,42756935363564800,出量视频-0831-Copy1,com.video.music.editor.maker,bd,32756935382308096,vido01_chenweiyu_9X16_220728.mp4,41499,65,0.16%,0.00,0.00,0.03,1,1.54%,0.03,0.00,1,0.015384615384615385,0.03,0,0%,-
2022-10-07,catcut_gcc_起量_bigo_wl_0919,52810654827451136,应用安装量,42810654828991232,catcut_gcc_起量_bigo_wl_0919,com.video.music.editor.maker,sa,32810654829843200,文件09.mp4-008,3329,10,0.30%,0.02,0.01,0.07,1,10%,0.07,0.00,1,0.1,0.07,1,10%,0.07
2022-10-07,catcut_gcc_起量_bigo_wl_0919,52810654827451136,应用安装量,42816015594460672,gcc-坐-0921,com.video.music.editor.maker,ae,32816015595279872,pk_210830_chenweiyu_1X1_vido01.mp4-09,270,12,4.44%,0.06,0.00,0.02,0,0%,-,-,0,0,-,0,0%,-
2022-10-07,catcut_wsy_09,52773625147726592,应用安装量,42779106921615360,catcut_bd_wsy_0908_b,com.video.music.editor.maker,bd,32779106922696704,换脸-Copy1-1662619601,2,0,0%,0.00,-,0.00,0,-,-,-,0,-,-,0,-,-
2022-10-07,catcut_bd_wsy_迭代素材,52813461375324160,应用安装量,42819033146955520,bd_wsy_0922 _迭代素材,com.video.music.editor.maker,bd,32819033148593920,catcut_in_220920_liaoluhui_1X1_boy 05.mp4,581974,29662,5.10%,0.06,0.00,33.79,1323,4.46%,0.03,0.00,1323,0.044602521744993594,0.03,1245,4.20%,0.03
2022-10-07,catcut_wsy_09,52773625147726592,应用安装量,42795764287377664,bd_wsy_0914_a,com.video.music.editor.maker,bd,32795764288393472,pk_210830_chenweiyu_1X1_vido16.mp4,1,0,0%,0.00,-,0.00,0,-,-,-,0,-,-,0,-,-
2022-10-07,catcut_bd_起量_bigo_wl_0831,52756929262294528,应用安装量,42810584560996608,花-0919-复制,com.video.music.editor.maker,bd,32810584563388672,in_220831_chenweiyu_9X16_vido3.mp4-Copy1-1663580216,1,0,0%,0.00,-,0.00,0,-,-,-,0,-,-,0,-,-
2022-10-07,catcut_bd_wsy_0920_热门模版,52813360980496384,应用安装量,42818989547854080,bd_wsy_0922_热门模版-a,com.video.music.editor.maker,bd,32818989549984000,CayCut_in_220921_zhangguiping_9X16_cola02.mp4,11121,1619,14.56%,0.03,0.00,0.35,9,0.56%,0.04,0.00,9,0.005558987029030266,0.04,7,0.43%,0.05
2022-10-07,catcut_bd_起量_bigo_wl_0831,52756929262294528,应用安装量,42756955806897408,美颜-0831,com.video.music.editor.maker,bd,32756955810534656,pk_210816_chinweiyu_1X1_vido05.mp4-Copy1-1661943466,99,17,17.17%,0.02,0.00,0.00,0,0%,-,-,0,0,-,0,0%,-
2022-10-07,catcut_bd_起量_bigo_wl_0831,52756929262294528,应用安装量,42851976237912576,bd_wl_0922 _迭代素材-Copy1-1664843634,com.video.music.editor.maker,bd,32851976238862848,catcut_in_220920_liaoluhui_1X1_boy 04.mp4-Copy1-1664843634,68380,3791,5.54%,0.06,0.00,3.91,159,4.19%,0.02,0.00,159,0.041941440253231335,0.02,175,4.62%,0.02
2022-10-07,catcut_gcc_起量_bigo_wl_0919,52810654827451136,应用安装量,42810656860541696,出量视频-0831-Copy1-0919,com.video.music.editor.maker,sa,32810656861459200,vido_chenweiyu_1X1_220805.mp4-Copy1-1662024330-Copy1-1663582397,6,0,0%,0.00,-,0.00,0,-,-,-,0,-,-,0,-,-
2022-10-07,catcut_gcc_起量_bigo_wl_0919,52810654827451136,应用安装量,42810654828991232,catcut_gcc_起量_bigo_wl_0919,com.video.music.editor.maker,sa,32810654831186688,in_220825_chenweiyu_1x1_vido16.mp4--0,3239,2,0.06%,0.00,0.00,0.00,0,0%,-,-,0,0,-,0,0%,-
2022-10-07,catcut_bd_起量_bigo_wl_0831,52756929262294528,应用安装量,42756955806897408,美颜-0831,com.video.music.editor.maker,bd,32756955807782144,pk_210830_chinweiyu_1X1_vido14.mp4,50083,75,0.15%,0.00,0.00,0.03,3,4%,0.01,0.00,3,0.04,0.01,4,5.33%,0.01
2022-10-07,catcut_bd_起量_bigo_wl_0831,52756929262294528,应用安装量,42796550181392896,花-0915,com.video.music.editor.maker,bd,32796550182277632,in_220816_chenweiyu_9x16_vido01.mp4,266,70,26.32%,0.06,0.00,0.02,1,1.43%,0.02,0.00,1,0.014285714285714285,0.02,1,1.43%,0.02
2022-10-07,catcut_gcc_起量_bigo_wl_0919,52810654827451136,应用安装量,42810660067119360,bd_wl_0919,com.video.music.editor.maker,ae,32810660067938560,广告-2022090658359-Copy1-1663582467,9316,440,4.72%,0.19,0.00,1.80,14,3.18%,0.13,0.00,14,0.031818181818181815,0.13,13,2.95%,0.14
2022-10-07,catcut_bd_起量_bigo_wl_0831,52756929262294528,应用安装量,42796550181392896,花-0915,com.video.music.editor.maker,bd,32796550188339712,in_220831_chenweiyu_9X16_vido3.mp4,210903,17105,8.11%,0.05,0.00,11.56,386,2.26%,0.03,0.00,386,0.022566501023092662,0.03,369,2.16%,0.03
2022-10-07,catcut_bd_wsy_0920_热门模版,52813360980496384,应用安装量,42819011715897088,bd_wsy_0922_热门模版-d,com.video.music.editor.maker,bd,32819011716388608,CayCut_in_220922_zhangguiping_9X16_3,166914,10060,6.03%,0.03,0.00,5.80,193,1.92%,0.03,0.00,193,0.01918489065606362,0.03,174,1.73%,0.03
2022-10-07,catcut_bd_起量_bigo_wl_0831,52756929262294528,应用安装量,42796389392585216,黑白-0914,com.video.music.editor.maker,bd,32796389394092544,in_220825_chenweiyu_9X16_vido17.mp4,1,0,0%,0.00,-,0.00,0,-,-,-,0,-,-,0,-,-
2022-10-07,catcut_bd_起量_bigo_wl_0831,52756929262294528,应用安装量,42807428907339776,bd_wl_0906_1-Copy1-1663484,com.video.music.editor.maker,bd,32807428907798528,广告-2022090658359-Copy1-1663484147,2,0,0%,0.00,-,0.00,0,-,-,-,0,-,-,0,-,-
2022-10-07,catcut_wsy_09,52773625147726592,应用安装量,42795778952335872,bd_wsy_0914_b,com.video.music.editor.maker,bd,32795778953187840,广告-2022090658359-Copy1-1663128165,151604,12926,8.53%,0.07,0.00,10.96,370,2.86%,0.03,0.00,370,0.028624477796688846,0.03,407,3.15%,0.03
2022-10-07,catcut_bd_wsy_0920_热门模版,52813360980496384,应用安装量,42818995273963776,bd_wsy_0922_热门模版-b,com.video.music.editor.maker,bd,32818995276421376,CayCut_in_220921_zhangguiping_9X16_cola02.mp4-Copy1-1663836745,7,0,0%,0.00,-,0.00,0,-,-,-,0,-,-,0,-,-
2022-10-07,catcut_gcc_起量_bigo_wl_0919,52810654827451136,应用安装量,42816015594460672,gcc-坐-0921,com.video.music.editor.maker,sa,32816015595279872,pk_210830_chenweiyu_1X1_vido01.mp4-09,29,4,13.79%,0.23,0.00,0.01,0,0%,-,-,0,0,-,0,0%,-
2022-10-07,catcut_gcc_起量_bigo_wl_0919,52810654827451136,应用安装量,42838181733932800,gcc-画-0929,com.video.music.editor.maker,ae,32838181734653696,画-0929,520,10,1.92%,0.04,0.00,0.02,0,0%,-,-,0,0,-,0,0%,-
2022-10-07,catcut_bd_wsy_迭代素材,52813461375324160,应用安装量,42813461377519616,bd_wsy_0920_迭代素材,com.video.music.editor.maker,bd,32813461377945600,diedai,34757,2280,6.56%,0.07,0.00,2.39,83,3.64%,0.03,0.00,83,0.03640350877192983,0.03,76,3.33%,0.03
2022-10-07,catcut_bd_wsy_0920_热门模版,52813360980496384,应用安装量,42819000581429504,bd_wsy_0922_热门模版-c_1,com.video.music.editor.maker,bd,32819000582183168,CayCut_in_220922_zhangguiping_9X16_2,120,5,4.17%,0.01,0.00,0.00,0,0%,-,-,0,0,-,0,0%,-
2022-10-07,catcut_bd_wsy_0920_热门模版,52813360980496384,应用安装量,42819011715897088,bd_wsy_0922_热门模版-d,com.video.music.editor.maker,bd,32819011717306112,CayCut_in_220922_zhangguiping_9X16_4,192732,8061,4.18%,0.02,0.00,3.95,133,1.65%,0.03,0.00,133,0.016499193648430714,0.03,135,1.67%,0.03
2022-10-07,catcut_gcc_起量_bigo_wl_0919,52810654827451136,应用安装量,42810654828991232,catcut_gcc_起量_bigo_wl_0919,com.video.music.editor.maker,ae,32810654831186688,in_220825_chenweiyu_1x1_vido16.mp4--0,532,3,0.56%,0.00,0.00,0.00,0,0%,-,-,0,0,-,0,0%,-
2022-10-07,catcut_bd_起量_bigo_wl_0831,52756929262294528,应用安装量,42796377055924480,小男孩-0914,com.video.music.editor.maker,bd,32796377056809216,pk_210830_chinweiyu_1X1_vido14.mp4-Copy1-1663146536,54,2,3.70%,0.00,0.00,0.00,0,0%,-,-,0,0,-,0,0%,-
2022-10-07,catcut_bd_起量_bigo_wl_0831,52756929262294528,应用安装量,42756935363564800,出量视频-0831-Copy1,com.video.music.editor.maker,bd,32756935364678912,vido_chenweiyu_1X1_220805.mp4-Copy1-1661942826,44620,1534,3.44%,0.03,0.00,1.14,39,2.54%,0.03,0.00,39,0.025423728813559324,0.03,45,2.93%,0.03
2022-10-07,catcut_kz_wsy_0930_bigo,52841353853342208,应用安装量,42841353854292480,catcut_kz_wsy_0930_bigo,com.video.music.editor.maker,tr,32841358427296256,蒙娜丽莎,8747,203,2.32%,0.05,0.00,0.43,6,2.96%,0.07,0.00,6,0.029556650246305417,0.07,4,1.97%,0.11
2022-10-07,catcut_gcc_起量_bigo_wl_0919,52810654827451136,应用安装量,42851970541687552,bd_wl_0922 _迭代素材-Copy1-1664843438,com.video.music.editor.maker,ae,32851970543063808,catcut_in_220920_liaoluhui_1X1_boy 05.mp4-Copy1-1664843438,30,1,3.33%,0.03,0.00,0.00,0,0%,-,-,0,0,-,0,0%,-
2022-10-07,catcut_bd_wsy_0920_热门模版,52813360980496384,应用安装量,42819000581429504,bd_wsy_0922_热门模版-c_1,com.video.music.editor.maker,bd,32819000583493888,CayCut_in_220922_zhangguiping_9X16_1,243,16,6.58%,0.05,0.00,0.01,1,6.25%,0.01,0.00,1,0.0625,0.01,0,0%,-
2022-10-07,catcut_bd_wsy_0920_热门模版,52813360980496384,应用安装量,42818989547854080,bd_wsy_0922_热门模版-a,com.video.music.editor.maker,bd,32818989548640512,CayCut_in_220921_zhangguiping_9X16_cola01.mp4,867720,43512,5.01%,0.02,0.00,18.14,626,1.44%,0.03,0.00,626,0.014386835815407244,0.03,584,1.34%,0.03
2022-10-07,catcut_wsy_09,52773625147726592,应用安装量,42795756467196160,bd_wsy_0914,com.video.music.editor.maker,bd,32795756468179200,广告-2022090658359-Copy1-1663127669,9,0,0%,0.00,-,0.00,0,-,-,-,0,-,-,0,-,-
2022-10-07,catcut_bd_wsy_0920_热门模版,52813360980496384,应用安装量,42813373117272064,bd_wsy_0920_热门模版-b,com.video.music.editor.maker,bd,32813373117730816,Lisa-天空.mp4,384756,16521,4.29%,0.02,0.00,8.88,298,1.80%,0.03,0.00,298,0.01803764905272078,0.03,279,1.69%,0.03
2022-10-07,catcut_bd_起量_bigo_wl_0831,52756929262294528,应用安装量,42756929263113728,出量视频-0831,com.video.music.editor.maker,bd,32756929263998464,vido_chenweiyu_1X1_220805.mp4,248385,9799,3.95%,0.02,0.00,5.57,172,1.76%,0.03,0.00,172,0.01755281151137871,0.03,179,1.83%,0.03
2022-10-07,catcut_中东_wsy_0930,52841370832409344,应用安装量,42841370833228544,catcut_中东_wsy_boy,com.video.music.editor.maker,ae,32841370833654528,220920_liaoluhui_1X1_boy05.mp4,586,28,4.78%,0.16,0.00,0.09,1,3.57%,0.09,0.00,1,0.03571428571428571,0.09,2,7.14%,0.05
2022-10-07,catcut_gcc_起量_bigo_wl_0919,52810654827451136,应用安装量,42838181733932800,gcc-画-0929,com.video.music.editor.maker,sa,32838181734653696,画-0929,25462,229,0.90%,0.20,0.02,5.21,44,19.21%,0.12,0.00,44,0.19213973799126638,0.12,53,23.14%,0.10
2022-10-07,catcut_bd_wsy_迭代素材,52813461375324160,应用安装量,42813461377519616,bd_wsy_0920_迭代素材,com.video.music.editor.maker,bd,32813461378699264,catcut_in_220920_liaoluhui_1X1_boy03.mp4,49101,2886,5.88%,0.06,0.00,3.02,106,3.67%,0.03,0.00,106,0.036729036729036726,0.03,107,3.71%,0.03
2022-10-07,catcut_bd_wsy_0920_热门模版,52813360980496384,应用安装量,42813373117272064,bd_wsy_0920_热门模版-b,com.video.music.editor.maker,bd,32813373118517248,Music box.mp4,2150,72,3.35%,0.02,0.00,0.05,2,2.78%,0.03,0.00,2,0.027777777777777776,0.03,1,1.39%,0.05
2022-10-07,catcut_bd_起量_bigo_wl_0831,52756929262294528,应用安装量,42759601429747712,出量视频-0831-Copy1-0901,com.video.music.editor.maker,bd,32759601430665216,vido_chenweiyu_1X1_220805.mp4-Copy1-1662024330,261630,12841,4.91%,0.03,0.00,6.90,226,1.76%,0.03,0.00,226,0.01759987539911222,0.03,253,1.97%,0.03
2022-10-07,catcut_bd_wsy_迭代素材,52813461375324160,应用安装量,42819033146955520,bd_wsy_0922 _迭代素材,com.video.music.editor.maker,bd,32819033147971328,catcut_in_220920_liaoluhui_1X1_boy 04.mp4,408490,23205,5.68%,0.06,0.00,25.87,949,4.09%,0.03,0.00,949,0.04089635854341737,0.03,945,4.07%,0.03
2022-10-07,catcut_gcc_起量_bigo_wl_0919,52810654827451136,应用安装量,42851970541687552,bd_wl_0922 _迭代素材-Copy1-1664843438,com.video.music.editor.maker,ae,32851970542211840,catcut_in_220920_liaoluhui_1X1_boy 04.mp4-Copy1-1664843438,23,1,4.35%,0.06,0.00,0.00,1,100%,0.00,0.00,1,1,0.00,1,100%,0.00
2022-10-07,catcut_gcc_起量_bigo_wl_0919,52810654827451136,应用安装量,42810660067119360,bd_wl_0919,com.video.music.editor.maker,sa,32810660067938560,广告-2022090658359-Copy1-1663582467,23060,1215,5.27%,0.14,0.00,3.18,18,1.48%,0.18,0.00,18,0.014814814814814815,0.18,17,1.40%,0.19
2022-10-07,catcut_wsy_09,52773625147726592,应用安装量,42773625148578560,bd_wsy_0906_1,com.video.music.editor.maker,bd,32773625149627136,广告-2022090658359,452347,29864,6.60%,0.07,0.00,32.95,1143,3.83%,0.03,0.00,1143,0.038273506563085986,0.03,1047,3.51%,0.03
2022-10-07,catcut_bd_起量_bigo_wl_0831,52756929262294528,应用安装量,42756929263113728,出量视频-0831,com.video.music.editor.maker,bd,32756929267635712,文件09.mp4,35795,52,0.15%,0.00,0.00,0.02,1,1.92%,0.02,0.00,1,0.019230769230769232,0.02,0,0%,-
